source,target,type
ac75b839-5c59-47f5-a75d-313b87c61925,63492916-8cb6-466f-a302-08633f2d1a9c,ENEMY
1add487d-d6ab-43dc-8d84-bf76cfcfcfb9,8eec5d83-1516-490a-ab57-a5619f05eab4,RELATIVE
bc7fa871-32e3-4e34-920d-94ab78f2d5c8,be024c4c-cef1-44a0-b24c-a0914393901e,ENEMY
d4817141-b660-4e4b-881f-7db1d7b6951a,be024c4c-cef1-44a0-b24c-a0914393901e,ALLY
d4817141-b660-4e4b-881f-7db1d7b6951a,95551258-8e50-49f0-b531-6433bc03a166,ALLY
54ef7a3c-cc94-46a3-a575-b90e45ccdc31,2e844ba1-9786-4ee7-ba32-61d85eccbea0,ALLY
d4817141-b660-4e4b-881f-7db1d7b6951a,ccd40b97-4414-4d7c-b2f0-77b219d06eb5,ALLY
ac75b839-5c59-47f5-a75d-313b87c61925,f8b2b6e2-c153-4230-9af9-3c7d77087665,ENEMY
5c0891e5-c8e2-4a20-90c5-f21ace376001,f4a7c374-6c0c-458d-a2ec-eae5a6789fc1,RELATIVE
5c0891e5-c8e2-4a20-90c5-f21ace376001,f4a7c374-6c0c-458d-a2ec-eae5a6789fc1,ENEMY
1b838aa2-c05e-4a85-aaed-b5ffda25cdb5,5d53d91b-d2a6-49d4-8889-24c51b0daeec,ENEMY
02d3876c-8ba0-4a7e-b749-be5fa1897169,5d53d91b-d2a6-49d4-8889-24c51b0daeec,ENEMY
4d7a7eee-5da7-4d4e-9dc2-d8dca18da46b,c87c0307-2bf1-437a-9900-a7bc7f87fe88,ENEMY
682f57bc-9422-43db-9406-224cda3735fc,1b838aa2-c05e-4a85-aaed-b5ffda25cdb5,ALLY
be024c4c-cef1-44a0-b24c-a0914393901e,ff28c7ef-f142-44ac-9007-c0e828fce62b,ENEMY
a891aaf5-7aed-4216-aed8-f128c0f182ec,ff28c7ef-f142-44ac-9007-c0e828fce62b,ALLY
51b6a301-e57c-48fb-950b-f37e3f19ecda,cbd4fd1b-10d5-45be-b33a-229a4a29f632,ENEMY
1f9fc7ec-5861-4133-bc65-8ae5f73542c2,48cd33ec-9c69-473d-a1d7-d3b654fd5119,ENEMY
281befb6-2fc6-4664-8af7-426fe519bf14,48cd33ec-9c69-473d-a1d7-d3b654fd5119,ALLY
a891aaf5-7aed-4216-aed8-f128c0f182ec,bb56ab78-555d-4df7-a128-45209dfd86e9,ENEMY
